timestamp,PktIn,KBIn,AVG_RR,Inter,CTXSW,KBOut,CPU,SUM_RR,PktOut,vm_number,AVG_LAT_05
1566914867,0.2833354167708385,0.02944359335479795,20.729127569444444,3005.8424167041685,3265.844677650549,0.4344192970553476,41.399517892561335,124.37840229166665,0.2583354167708385,6,5991.673333333334
1566914882,0.2666687501041719,0.02875999960479795,20.848523999999998,2787.1674167041688,3126.203010983883,0.43389846372201424,38.95785122589443,125.09569833333332,0.2416687501041719,6,5975.728166666666
1566914898,0.30833125010416146,0.03092424521026553,19.38627883333333,879.2035510724463,1469.4139651350765,0.4366907077823192,13.900735379897881,116.32347583333332,0.2916645834374948,6,5951.155500000003
1566914913,0.291669583479174,0.030013300388326707,18.119969650303496,937.7608655432773,1570.8664445722284,0.4334916021517222,14.016004133540086,108.719817901821,0.2416691667916729,6,6296.6375
1566914929,0.30833625014584065,0.03069689413832672,16.876751169201743,1463.4608655432776,2082.974777905562,0.4354121750683889,22.174337466873197,101.26050701521044,0.2750025001250063,6,6078.1258333333335
1566914944,0.2833333333333333,0.029443359375,16.328333333333333,1940.0583333333327,2514.1416666666664,0.4342447916666666,28.224999999999948,97.96999999999998,0.25,6,6060.470333333333
1566914960,0.275,0.0291015625,15.34,2462.5666666666666,2886.208333333333,0.4332112630208333,33.80000000000001,92.04,0.2333333333333333,6,6063.864666666666
1566914975,0.3083283338332833,0.030696112517654483,15.511666666666665,2961.188063693631,3291.642540745925,0.4351652985743093,41.15937656234375,93.07,0.27499583374995834,6,5993.328333333333
1566914991,0.28333750041670835,0.02967169194132955,18.381666666666668,3296.883705870587,3578.9520035336864,0.4361075902512126,45.999162416241475,110.29,0.2750050005000501,6,6022.4236666666675
1566915006,0.2916666666666667,0.03001302083333333,23.228375633756343,3664.916666666666,3853.708333333333,0.4348876953125,50.86666666666661,139.37025380253806,0.2583333333333333,6,9594.193333333333
1566915022,0.3083333333333333,0.030696614583333337,25.055042300423,2756.4083333333333,3085.2166666666667,0.4364583333333333,39.2583333333335,150.33025380253798,0.2833333333333333,6,9586.88
1566915037,0.29166666666666663,0.03001302083333333,23.986666666666668,1235.375,1786.2333333333331,0.4349609375,19.199999999999967,143.92,0.25833333333333336,6,10515.436166666666
1566915053,0.2833333333333333,0.029443359375,23.14875,1526.3583333333331,2011.091666666667,0.4358317057291667,22.433333333333,137.54,0.275,6,10370.802833333337
1566915068,0.26666666666666666,0.028759765625,20.821666666666665,1756.875,2223.708333333333,0.433984375,25.88333333333355,124.93,0.2416666666666667,6,10520.127666666667
1566915084,0.26666666666666666,0.028759765625,18.571666666666665,1185.4,1766.4583333333335,0.4327880859375,17.375000000000373,111.43,0.2250000000000001,6,10556.071166666667
